sex,age_cat,race,priors_count,c_charge_degree,two_year_recid,length_of_stay
Male,25 - 45,African-American,0.8454639051761429,F,1,-0.16777306788747529
Female,< 25,African-American,0.45069606501851067,F,1,0.13957165637543864
Male,> 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Male,> 45,African-American,1.6349995854914074,M,1,-0.30223638475250014
Male,< 25,Caucasian,-0.53622353537557,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,-0.3214454300189323
Male,> 45,Caucasian,-0.7336074554543861,F,0,0.3124530637733277
Male,25 - 45,Caucasian,-0.14145569521793772,F,0,-0.24460924895320377
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.0559282248608784,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Female,< 25,Caucasian,0.45069606501851067,F,1,-0.30223638475250014
Male,< 25,Caucasian,-0.3388396152967538,M,1,-0.20619115842033953
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.45069606501851067,F,1,-0.014100705756018322
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.34065447528536436
Male,> 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.20619115842033953
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,1,0.12036261110900652
Male,25 - 45,Caucasian,-0.53622353537557,M,1,-0.34065447528536436
Male,> 45,African-American,5.780061907146546,F,1,-0.11014593208817892
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,0,1.0616058291641803
Male,> 45,Caucasian,0.0559282248608784,M,0,-0.3598635205517965
Female,25 - 45,African-American,1.6349995854914074,M,0,-0.3790725658182286
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Female,25 - 45,African-American,0.45069606501851067,F,0,0.6390068333026737
Male,> 45,African-American,1.2402317453337752,F,1,2.079685228285083
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.3214454300189323
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,Caucasian,-0.53622353537557,F,1,2.1181033188179472
Male,> 45,African-American,-0.7336074554543861,M,1,0.5045435164376489
Male,> 45,African-American,0.0559282248608784,M,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,0.0559282248608784,F,1,-0.2638182942196359
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.07172784155531468
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.45069606501851067,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.283027339486068
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3790725658182286
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,African-American,2.0297674256490397,F,1,-0.34065447528536436
Male,< 25,Caucasian,1.0428478252549591,M,1,-0.16777306788747529
Male,< 25,Caucasian,0.45069606501851067,F,1,0.831097285966995
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,< 25,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.8454639051761429,F,0,-0.34065447528536436
Male,> 45,African-American,0.45069606501851067,F,0,2.406238997814429
Male,25 - 45,African-American,-0.14145569521793772,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.30223638475250014
Male,< 25,African-American,-0.14145569521793772,F,1,-0.3790725658182286
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.2638182942196359
Male,< 25,African-American,-0.14145569521793772,F,1,-0.22540020368677166
Male,> 45,African-American,-0.14145569521793772,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.18698211315390742
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.24460924895320377
Male,25 - 45,African-American,2.424535265806672,F,1,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.12935497735461104
Male,25 - 45,Caucasian,0.2533121449396945,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,M,1,0.8695153764998592
Male,25 - 45,Caucasian,1.4376156654125913,M,0,3.097764627405985
Female,25 - 45,African-American,0.45069606501851067,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,2.227151345727856,F,0,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,> 45,Caucasian,-0.3388396152967538,M,1,-0.3598635205517965
Male,> 45,Caucasian,0.2533121449396945,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,0.8454639051761429,F,1,0.21640783744116712
Male,> 45,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.34065447528536436
Female,< 25,Caucasian,-0.7336074554543861,M,0,-0.3790725658182286
Male,< 25,Caucasian,-0.53622353537557,M,0,-0.18698211315390742
Male,< 25,African-American,1.2402317453337752,F,1,-0.03330975102245044
Male,< 25,African-American,0.0559282248608784,F,1,1.8875947756207616
Male,25 - 45,African-American,0.0559282248608784,F,0,0.6390068333026737
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,< 25,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Female,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,M,1,0.005108339510413799
Male,25 - 45,African-American,-0.14145569521793772,M,1,-0.24460924895320377
Male,> 45,African-American,2.621919185885488,F,1,0.7542611049012664
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,African-American,1.4376156654125913,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.45069606501851067,F,1,0.29324401850689563
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,-0.34065447528536436
Male,25 - 45,African-American,0.2533121449396945,M,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.0559282248608784,F,1,0.23561688270759926
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,M,1,0.12036261110900652
Male,25 - 45,African-American,1.2402317453337752,F,0,-0.3598635205517965
Male,> 45,African-American,1.0428478252549591,M,1,-0.30223638475250014
Female,< 25,Caucasian,-0.14145569521793772,F,0,-0.2638182942196359
Female,< 25,African-American,-0.7336074554543861,M,0,-0.22540020368677166
Female,< 25,Caucasian,-0.3388396152967538,F,1,0.06273547530971016
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3790725658182286
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,African-American,2.227151345727856,F,1,-0.34065447528536436
Male,< 25,African-American,0.0559282248608784,F,1,-0.3598635205517965
Male,< 25,African-American,0.0559282248608784,F,1,-0.3214454300189323
Male,25 - 45,Caucasian,-0.14145569521793772,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,0.2533121449396945,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,< 25,Caucasian,-0.14145569521793772,F,1,-0.18698211315390742
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,2.819303105964304,F,1,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.3790725658182286
Female,> 45,African-American,0.0559282248608784,F,1,-0.34065447528536436
Female,> 45,Caucasian,-0.7336074554543861,M,1,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Male,< 25,Caucasian,-0.53622353537557,F,1,0.350871154306192
Male,< 25,Caucasian,-0.3388396152967538,F,1,0.15878070164187078
Male,25 - 45,Caucasian,-0.14145569521793772,F,1,0.3700801995726241
Male,25 - 45,African-American,0.8454639051761429,F,1,-0.34065447528536436
Female,25 - 45,African-American,1.2402317453337752,F,0,-0.3598635205517965
Female,> 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,< 25,African-American,0.0559282248608784,F,0,1.349741508160662
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.283027339486068
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,1,-0.34065447528536436
Female,25 - 45,African-American,1.0428478252549591,F,1,0.8887244217662913
Male,25 - 45,African-American,1.8323835055702236,F,1,-0.3214454300189323
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Male,25 - 45,African-American,3.806222706358385,F,1,0.6966339691019701
Male,> 45,African-American,3.214070946121937,F,0,-0.34065447528536436
Male,< 25,African-American,-0.14145569521793772,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,1,1.157651055496341
Male,> 45,African-American,-0.3388396152967538,M,1,-0.2638182942196359
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,1.4376156654125913,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,0.2533121449396945,F,0,0.04352643004327804
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3790725658182286
Female,> 45,Caucasian,-0.3388396152967538,F,0,0.19719879217473502
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,African-American,2.621919185885488,F,1,-0.24460924895320377
Male,< 25,African-American,-0.14145569521793772,F,0,5.844658100505779
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,2.227151345727856,F,1,-0.30223638475250014
Male,< 25,African-American,-0.3388396152967538,M,1,1.176860100762773
Male,25 - 45,African-American,-0.14145569521793772,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.14145569521793772,F,1,-0.3598635205517965
Male,25 - 45,African-American,2.227151345727856,F,1,0.02431738477684592
Female,25 - 45,African-American,-0.3388396152967538,F,0,-0.3790725658182286
Male,25 - 45,African-American,0.2533121449396945,F,0,-0.24460924895320377
Male,25 - 45,African-American,0.0559282248608784,M,0,-0.3214454300189323
Male,25 - 45,African-American,2.0297674256490397,F,1,-0.34065447528536436
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,M,1,-0.34065447528536436
Male,< 25,African-American,-0.3388396152967538,F,0,5.268386742512814
Male,25 - 45,African-American,0.0559282248608784,F,1,6.152002824768692
Male,> 45,Caucasian,-0.3388396152967538,F,1,-0.3214454300189323
Male,> 45,African-American,3.214070946121937,F,1,0.2740349732404635
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.24460924895320377
Male,< 25,African-American,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,> 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,0.45069606501851067,F,0,-0.34065447528536436
Male,25 - 45,African-American,1.2402317453337752,M,1,-0.2638182942196359
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Female,> 45,Caucasian,1.0428478252549591,F,1,7.016409861758138
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.24460924895320377
Male,25 - 45,African-American,0.8454639051761429,F,0,0.4084982901054883
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Female,> 45,Caucasian,-0.3388396152967538,F,0,0.005108339510413799
Male,< 25,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,> 45,African-American,2.819303105964304,F,1,4.403979705523369
Male,> 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.05251879628888256
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.3790725658182286
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.30223638475250014
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,1.4376156654125913,F,1,4.788160610852012
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.34065447528536436
Male,> 45,African-American,-0.7336074554543861,F,1,-0.3214454300189323
Female,25 - 45,African-American,0.0559282248608784,F,1,-0.3598635205517965
Male,> 45,African-American,-0.3388396152967538,F,0,-0.34065447528536436
Female,> 45,Caucasian,-0.53622353537557,F,0,-0.20619115842033953
Male,< 25,African-American,0.45069606501851067,F,1,-0.20619115842033953
Male,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,African-American,1.4376156654125913,F,0,-0.3214454300189323
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.3214454300189323
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Female,< 25,Caucasian,-0.7336074554543861,M,0,-0.3214454300189323
Male,25 - 45,Caucasian,3.608838786279569,F,1,-0.30223638475250014
Male,< 25,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Female,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,M,1,-0.3598635205517965
Female,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,> 45,African-American,0.8454639051761429,F,0,0.1011535658425744
Male,25 - 45,African-American,1.2402317453337752,M,0,0.4084982901054883
Female,25 - 45,African-American,-0.7336074554543861,F,0,0.350871154306192
Male,< 25,African-American,-0.7336074554543861,F,1,-0.22540020368677166
Female,25 - 45,African-American,-0.14145569521793772,F,0,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.0559282248608784,F,1,1.2344872365620694
Female,> 45,African-American,3.0166870260431202,F,1,0.21640783744116712
Female,< 25,Caucasian,-0.53622353537557,F,1,-0.03330975102245044
Female,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,Caucasian,2.819303105964304,F,1,0.350871154306192
Female,> 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,1,0.06273547530971016
Male,25 - 45,African-American,0.45069606501851067,F,0,-0.24460924895320377
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.30223638475250014
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.8454639051761429,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3790725658182286
Male,25 - 45,African-American,0.0559282248608784,F,0,-0.34065447528536436
Female,25 - 45,African-American,0.0559282248608784,F,0,-0.3214454300189323
Male,< 25,Caucasian,-0.53622353537557,M,1,-0.34065447528536436
Male,< 25,Caucasian,-0.3388396152967538,F,1,-0.2638182942196359
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3214454300189323
Male,> 45,African-American,1.4376156654125913,F,0,2.3294028167487
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.14856402262104318
Female,25 - 45,African-American,-0.14145569521793772,F,0,0.17798974690830288
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.2638182942196359
Male,< 25,African-American,-0.53622353537557,F,1,-0.283027339486068
